Month,Make,AccidentArea,MonthClaimed,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P,RegistrationDate
Apr,Toyota,Urban,Jun,Sedan,23612,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Toyota,Urban,Sep,Sedan,22949,700,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Nov,Mazda,Urban,Dec,Sedan,31694,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Toyota,Urban,Nov,Sedan,21903,321,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Chevrolet,Urban,Jan,Sedan,21777,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Nov,Toyota,Urban,Nov,Sedan,28586,300,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Mazda,Urban,Oct,Sedan,24261,500,2,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Jan,Sedan,31528,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Pontiac,Urban,Apr,Sedan,30167,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Mar,Honda,Urban,Mar,Sedan,73054,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Pontiac,Urban,Jun,Sedan,14784,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,,Urban,Jun,Sedan,27823,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Pontiac,Urban,Aug,Sedan,32992,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Pontiac,Urban,May,Sedan,25787,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Honda,Urban,Oct,Sedan,22747,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Toyota,Urban,Jun,Sedan,27842,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,,Urban,Feb,Sport,82671,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Feb,Honda,Urban,Feb,Sport,95189,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Honda,Urban,Apr,Sedan,25926,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,28268,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Honda,Urban,Mar,Sport,21857,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,1,01:01.0
Jan,Honda,Urban,Mar,Sedan,74384,400,3,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Toyota,Urban,Oct,Sedan,27729,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Feb,Toyota,Urban,Jul,Sedan,22669,400,4,more than 30,more than 30,none,over 25,No,,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Mazda,Urban,Sep,Sedan,35202,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Apr,Honda,Urban,May,Sport,97712,400,2,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Feb,Toyota,Urban,Dec,Sedan,23971,500,1,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Jun,Pontiac,Urban,Jun,Sedan,89067,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Pontiac,Urban,Sep,Sedan,26925,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Sep,Honda,Urban,Sep,Sedan,21215,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Honda,Urban,Mar,Sedan,95955,400,4,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Honda,Urban,Jun,Sedan,27828,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Pontiac,Urban,May,Sedan,22025,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Accura,Urban,Oct,Utility,80447,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Chevrolet,Urban,Aug,Sedan,20865,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Toyota,Urban,May,Sport,28959,400,2,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,1,01:01.0
Mar,Mazda,Urban,Mar,Sedan,36943,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Sep,Honda,Urban,Sep,Sedan,6566,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Pontiac,Urban,Jun,Sedan,21570,500,1,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,1,01:01.0
Jun,Pontiac,Urban,Jul,Sedan,21822,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Chevrolet,Urban,Nov,Sedan,36337,500,3,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,20439,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Toyota,Urban,Jan,Sedan,25381,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,,01:01.0
Jul,Toyota,Urban,Aug,Sedan,4244,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Mazda,Urban,Aug,Sedan,35920,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,20320,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Honda,Urban,Mar,Sedan,94458,400,1,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,,01:01.0
Jan,Accura,Urban,Jan,Sedan,16340,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Pontiac,Urban,Oct,Sedan,4623,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Chevrolet,Urban,Jan,Sport,31352,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jun,Toyota,Urban,Jun,Sedan,20913,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Honda,Urban,Mar,Sport,86863,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
May,Chevrolet,Urban,May,Sedan,22724,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Toyota,Urban,Mar,Sedan,20115,700,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Chevrolet,Urban,Apr,Sedan,30324,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Toyota,Urban,Jun,Sedan,24294,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jun,Pontiac,Urban,Jun,Sedan,23471,500,4,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,1,01:01.0
Jun,Accura,Urban,May,Utility,92347,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Honda,Urban,Jun,Sedan,32819,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Dec,Chevrolet,Urban,Dec,Sedan,97575,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Pontiac,Urban,May,Sedan,22368,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jul,Pontiac,Urban,Aug,Sedan,33025,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Toyota,Urban,Feb,Sedan,26437,500,4,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Aug,Chevrolet,Urban,Aug,Sedan,36421,400,1,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,1,01:01.0
Jun,Toyota,Urban,Jun,Sedan,23678,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Toyota,Urban,Dec,Sedan,21832,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Toyota,Urban,Jun,Sedan,7073,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Toyota,Urban,Nov,Sedan,27474,500,3,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Aug,Toyota,Urban,Aug,Sedan,22109,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,28190,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Toyota,Urban,Mar,Sedan,38838,700,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Mazda,Urban,Oct,Sedan,20361,500,1,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,All Perils,1,01:01.0
Mar,Mazda,Urban,Mar,Sedan,25418,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Toyota,Urban,Jul,Sedan,24128,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Honda,Urban,May,Sedan,95620,400,1,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Honda,Urban,May,Sedan,26439,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Toyota,Urban,Apr,Sedan,30659,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jun,Pontiac,Urban,May,Sedan,13145,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Pontiac,Urban,Apr,Sedan,33086,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Pontiac,Urban,Nov,Sedan,30828,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jun,Mazda,Urban,Jun,Sedan,28880,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Mazda,Urban,Jan,Sedan,26958,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Toyota,Urban,Aug,Sedan,27949,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Accura,Urban,Aug,Utility,97801,400,4,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Accura,Urban,Jun,Utility,77706,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Accura,Urban,Mar,Sedan,98488,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Oct,Accura,Urban,Oct,Sedan,89316,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Pontiac,Urban,Sep,Sedan,26620,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Apr,Toyota,Urban,Jul,Sedan,22279,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Feb,Honda,Urban,Feb,Sport,73841,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Honda,Urban,Jan,Sedan,15120,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Toyota,Urban,Jun,Sedan,27269,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Honda,Urban,Jun,Sedan,35755,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Feb,Pontiac,Urban,Feb,Sedan,22043,500,2,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Oct,Pontiac,Urban,Oct,Sedan,28985,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Sep,Toyota,Urban,Sep,Sedan,24911,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Mar,Honda,Urban,Aug,Sedan,28164,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Honda,Urban,Jan,Sport,77331,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Mar,Pontiac,Urban,Jun,Sedan,22443,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,28319,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Dec,Pontiac,Urban,Jan,Sedan,20341,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Honda,Urban,Aug,Sedan,28502,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Sep,Sedan,20361,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Honda,Urban,Feb,Sedan,24541,500,2,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Sep,Honda,Urban,Sep,Sedan,87541,400,1,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jun,Honda,Urban,Jun,Sedan,35563,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
May,Accura,Urban,May,Sedan,20478,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Honda,Urban,May,Sedan,26975,400,3,more than 30,more than 30,2 to 4,over 25,,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Mazda,Urban,Jun,Sedan,24205,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Pontiac,Urban,Dec,Sedan,22384,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Accura,Urban,May,Sedan,24405,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Accura,Urban,Jan,Sedan,89507,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Mazda,Urban,Jan,Sedan,35530,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Chevrolet,Urban,Jan,Utility,93945,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Dec,Pontiac,Rural,Jul,Sedan,15020,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Ford,Rural,Jun,Sedan,28429,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
May,Pontiac,Urban,May,Sedan,27479,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Mar,Pontiac,Urban,Apr,Sedan,25415,400,2,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Accura,Rural,Jul,Utility,80860,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Dec,Honda,Urban,Jul,Sport,85018,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Honda,Urban,Jun,Sedan,83318,400,3,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,23572,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Honda,Urban,Jun,Sedan,22931,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
May,Accura,Urban,May,Sedan,23156,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Mar,Honda,Urban,Jan,Sport,88281,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jan,Pontiac,Urban,Jan,Sedan,20213,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jun,Toyota,Rural,Aug,Sedan,9534,400,4,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jul,Pontiac,Urban,Jul,Sedan,26479,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Toyota,Urban,Aug,Sedan,5063,400,3,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Feb,Pontiac,Urban,Mar,Sedan,36964,400,,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,,01:01.0
Jun,Toyota,Urban,Sep,Sedan,25736,400,1,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Jul,Pontiac,Urban,Jul,Sedan,26129,400,3,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Pontiac,Urban,Jan,Sedan,23815,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Sep,Honda,Rural,Sep,Sport,76944,400,3,more than 30,more than 30,none,25 and under,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Toyota,Urban,Nov,Sedan,21003,500,4,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Jun,Mazda,Urban,Jun,Sedan,25234,400,2,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Apr,Pontiac,Urban,Apr,Sedan,34879,400,1,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Oct,,Urban,Oct,Sedan,38423,400,3,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,32976,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Jan,Pontiac,Urban,Jan,Sedan,28772,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Nov,Toyota,Rural,Nov,Sedan,38462,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Sep,Pontiac,Urban,Sep,Sedan,21327,400,2,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,24202,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Apr,Accura,Urban,Apr,Sedan,32177,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Aug,Mazda,Urban,Aug,Sedan,27385,400,3,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,1,01:01.0
Aug,Pontiac,Urban,Aug,Sedan,37797,400,1,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
Nov,Toyota,Urban,Nov,Sedan,24452,500,4,more than 30,more than 30,1,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,1,01:01.0
Jun,Chevrolet,Urban,Jun,Sedan,37372,400,4,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,1,01:01.0
