Month,Make,AccidentArea,MonthClaimed,Sex,MaritalStatus,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P,PolicyNumber,Year,RegistrationDate
Aug,Toyota,Urban,Aug,Male,Married,Policy Holder,Sport,38259,700.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Liability,0.0,466316190,2023,2017-02-02 00:01:01.000001
Jul,Chevrolet,Urban,Nov,Female,Married,Third Party,Sport,89579,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,158786034,2023,2017-03-11 00:01:01.000001
Jul,Honda,Urban,Aug,Male,Married,Third Party,Sport,24522,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,965131876,2023,2016-09-28 00:01:01.000001
Jul,Mazda,Urban,Aug,Male,Single,Policy Holder,Sedan,30039,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,625779771,2023,2018-09-26 00:01:01.000001
Mar,Accura,Urban,Apr,Male,Married,Policy Holder,Sport,36459,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,768674425,2023,2017-02-11 00:01:01.000001
Feb,Pontiac,Urban,Feb,Male,Married,Policy Holder,Sport,26659,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,710639302,2023,2016-03-04 00:01:01.000001
Mar,Toyota,Urban,Mar,Male,Widow,Policy Holder,Sport,38262,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,975794071,2023,2017-11-16 00:01:01.000001
Mar,Pontiac,Urban,Mar,Male,Married,Policy Holder,Sport,38595,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,966965453,2023,2017-10-20 00:01:01.000001
Mar,Chevrolet,Rural,Mar,Male,Married,Policy Holder,Sport,21972,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,576644014,2023,2017-12-21 00:01:01.000001
Apr,Toyota,Urban,May,Male,Married,Policy Holder,Sport,30167,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,4 to 8 years,2 vehicles,Liability,0.0,643480427,2023,2016-02-08 00:01:01.000001
May,Mazda,Urban,May,Male,Married,Policy Holder,Sport,31464,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,888448453,2023,2017-12-24 00:01:01.000001
Jun,Pontiac,Urban,Jun,Male,Single,Third Party,Sedan,23752,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,165957667,2023,2018-07-28 00:01:01.000001
Jun,Mazda,Urban,Aug,Male,Married,Third Party,Sedan,32377,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,115906368,2023,2017-07-26 00:01:01.000001
Jun,Chevrolet,Urban,Jun,Male,Single,Policy Holder,Sedan,21861,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,832884696,2023,2016-10-28 00:01:01.000001
Jun,Pontiac,Urban,Sep,,Single,Policy Holder,Sedan,38392,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,247227393,2023,2017-07-19 00:01:01.000001
Jul,Pontiac,Urban,Jul,Female,Married,Policy Holder,Sedan,14681,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,129908461,2023,2020-11-19 00:01:01.000001
Jul,Chevrolet,Rural,Jul,Male,Married,Policy Holder,Sedan,23279,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,486963549,2023,2018-01-26 00:01:01.000001
Oct,Mazda,Urban,Nov,Female,Married,Policy Holder,Sport,30041,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,728271287,2023,2021-12-06 00:01:01.000001
Nov,Honda,Urban,Nov,Male,Single,Policy Holder,Sport,26610,400.0,4.0,8 to 15,15 to 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,727399531,2023,2018-12-15 00:01:01.000001
Nov,Pontiac,Urban,Dec,Male,Married,Third Party,Sedan,37704,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,175056074,2023,2017-02-26 00:01:01.000001
Feb,Pontiac,Urban,Feb,Male,Married,Policy Holder,Sedan,27944,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,140923087,2023,2017-11-14 00:01:01.000001
Feb,Toyota,Urban,Mar,Male,Married,Policy Holder,Sedan,17326,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,100779396,2023,2017-08-14 00:01:01.000001
Feb,Toyota,Urban,Mar,Male,Single,Policy Holder,Sedan,23290,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,771823668,2023,2019-11-01 00:01:01.000001
Mar,Pontiac,Urban,Mar,Male,Married,Policy Holder,Sedan,49722,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,339282179,2023,2017-09-11 00:01:01.000001
Mar,Chevrolet,Urban,Mar,Male,Married,Policy Holder,Sport,41559,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,206552547,2023,2017-11-22 00:01:01.000001
Apr,Pontiac,Urban,Apr,Male,Married,Policy Holder,Sedan,36827,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,381217440,2023,2017-12-19 00:01:01.000001
May,Chevrolet,Urban,Jul,Male,Married,Policy Holder,Sport,20671,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,849583498,2023,2017-07-02 00:01:01.000001
Jun,Pontiac,Urban,Jun,Male,Married,Policy Holder,Sedan,25338,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,788765299,2023,2018-02-16 00:01:01.000001
Jul,Mazda,Urban,Jul,Female,Married,Policy Holder,Sedan,23080,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,667578487,2023,2018-04-14 00:01:01.000001
Jul,Saturn,Rural,Jul,Male,Married,Policy Holder,Sedan,40952,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,102223667,2023,2016-12-27 00:01:01.000001
Jul,Toyota,Urban,Jul,Female,Single,Policy Holder,Sedan,10310,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,634646636,2023,2021-01-18 00:01:01.000001
Aug,Toyota,Rural,Aug,Male,Single,Third Party,Sedan,25463,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,178255873,2023,2019-12-20 00:01:01.000001
Sep,Accura,Rural,Sep,Female,Married,Policy Holder,Sedan,35464,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,446560182,2023,2017-08-07 00:01:01.000001
Nov,Pontiac,Urban,Nov,Male,Married,Policy Holder,Sedan,26682,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,117525617,2023,2017-01-25 00:01:01.000001
Nov,Toyota,Urban,Nov,Female,Single,Policy Holder,Sport,23626,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,245087990,2023,2018-01-22 00:01:01.000001
Nov,Pontiac,Urban,Nov,Male,Married,Policy Holder,Sedan,31081,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,Internal,no change,1 vehicle,Collision,0.0,549888192,2023,2016-09-18 00:01:01.000001
Nov,Honda,Urban,Nov,MALE,Single,Policy Holder,Sport,25283,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,972462659,2023,2017-04-15 00:01:01.000001
Oct,Pontiac,Rural,Oct,Male,Married,Policy Holder,Sedan,30684,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,702058883,2023,2016-04-08 00:01:01.000001
Sep,Toyota,Urban,Sep,Male,Married,Third Party,Sedan,735,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,3 to 4,All Perils,0.0,718233530,2023,2016-07-31 00:01:01.000001
Jul,Accura,Urban,Jul,Male,Married,Policy Holder,Utility,31196,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,491951611,2023,2016-08-28 00:01:01.000001
Jul,Toyota,Urban,Aug,Male,Single,Third Party,Sedan,21536,400.0,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,555974713,2023,2018-01-01 00:01:01.000001
May,Pontiac,Urban,Jun,Male,Married,Policy Holder,Sedan,22789,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,464686487,2023,2017-05-23 00:01:01.000001
May,Toyota,Urban,May,Male,Married,Third Party,Sedan,28250,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,274722604,2023,2017-06-20 00:01:01.000001
Aug,Mercury,Urban,Sep,Male,Single,Third Party,Sedan,22564,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,363519977,2023,2018-05-26 00:01:01.000001
Apr,Toyota,Urban,May,Male,Married,Policy Holder,Sedan,32838,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,114881557,2023,2016-11-29 00:01:01.000001
Mar,Pontiac,Urban,Mar,Male,Married,Policy Holder,Sport,28184,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,332577748,2023,2018-11-06 00:01:01.000001
Mar,Toyota,Urban,Mar,Female,Single,Third Party,Sedan,27448,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,305927086,2023,2018-10-19 00:01:01.000001
Mar,Honda,Urban,May,Male,Single,Policy Holder,Sport,89602,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,843114224,2023,2017-11-25 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sport,26467,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,901802837,2023,2016-11-29 00:01:01.000001
Jan,Honda,Urban,Jan,Male,Married,Policy Holder,Sedan,22191,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,984434678,2023,2020-06-17 00:01:01.000001
Nov,Honda,Urban,Nov,Male,Married,Policy Holder,Sport,24593,500.0,4.0,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,2 vehicles,Liability,0.0,511297544,2023,2016-07-08 00:01:01.000001
Nov,Pontiac,Urban,Nov,Female,Married,Policy Holder,Sedan,28477,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,257862013,2023,2019-05-29 00:01:01.000001
Nov,Mazda,Rural,Nov,Male,Single,Third Party,Sport,36803,400.0,2.0,more than 30,more than 30,2 to 4,over 25,Yes,No,External,no change,1 vehicle,Liability,0.0,218502142,2023,2017-11-25 00:01:01.000001
Sep,VW,Urban,Sep,Male,Married,Policy Holder,Sedan,24245,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,805503411,2023,2016-09-04 00:01:01.000001
Aug,Pontiac,Urban,Aug,Male,Single,Policy Holder,Sport,33042,400.0,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,938174248,2023,2017-11-10 00:01:01.000001
Aug,Pontiac,Urban,Aug,Female,Single,Policy Holder,Sport,22794,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,202621683,2023,2018-04-29 00:01:01.000001
Jul,Pontiac,Urban,Jul,Female,Single,Policy Holder,Sport,27872,400.0,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,805788020,2023,2017-02-10 00:01:01.000001
Jul,Toyota,Urban,Jul,Male,Married,Third Party,Sedan,380,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,1 year,1 vehicle,All Perils,0.0,727856160,2023,2017-02-21 00:01:01.000001
May,Chevrolet,Urban,May,Male,Single,Third Party,Sedan,20276,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,398002212,2023,2018-06-26 00:01:01.000001
May,Toyota,Urban,May,Male,Single,Policy Holder,Sport,26556,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,627822078,2023,2017-08-04 00:01:01.000001
May,Toyota,Rural,May,Male,Married,Policy Holder,Sedan,27122,700.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,854542799,2023,2016-02-24 00:01:01.000001
May,VW,Urban,May,Female,Married,Policy Holder,Sport,31738,400.0,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,719902847,2023,2016-02-10 00:01:01.000001
May,Mazda,Rural,May,Male,Married,Policy Holder,Utility,83692,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,593334363,2023,2019-10-28 00:01:01.000001
Apr,Pontiac,Urban,Apr,Male,Single,Third Party,Sedan,27142,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,172613804,2023,2017-05-18 00:01:01.000001
Mar,Chevrolet,Urban,Apr,Male,Married,Third Party,Sedan,44777,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,546634058,2023,2017-09-01 00:01:01.000001
Mar,Chevrolet,Urban,Nov,Male,Married,Policy Holder,Sedan,28757,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,475123776,2023,2017-10-26 00:01:01.000001
Mar,Pontiac,Urban,Mar,Male,Married,Policy Holder,Sport,28048,400.0,1.0,more than 30,more than 30,2 to 4,over 25,,No,External,no change,1 vehicle,Liability,0.0,505510138,2023,2018-09-28 00:01:01.000001
Mar,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sport,28763,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,286921153,2023,2017-05-11 00:01:01.000001
Mar,Ford,Rural,Mar,Female,Married,Third Party,Sedan,30031,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,626373448,2023,2017-05-27 00:01:01.000001
Feb,Chevrolet,Urban,Feb,Male,Married,Third Party,Sedan,98767,400.0,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,,643407731,2023,2017-12-28 00:01:01.000001
Jan,Toyota,Urban,Jan,Female,Married,Policy Holder,Sedan,20587,400.0,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,676701134,2023,2017-05-08 00:01:01.000001
Aug,Mazda,Urban,Aug,Female,Married,Policy Holder,Sedan,25639,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,880048245,2023,2017-07-14 00:01:01.000001
Aug,Honda,Urban,Aug,Male,Single,Policy Holder,Sedan,28551,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,821389053,2023,2019-11-01 00:01:01.000001
Dec,Saab,Urban,Dec,MALE,Married,Policy Holder,Sport,35881,400.0,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,858625136,2023,2017-01-27 00:01:01.000001
Nov,Honda,Urban,Nov,MALE,Married,Policy Holder,Sport,37239,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,Internal,no change,1 vehicle,Liability,0.0,369258603,2023,2016-11-30 00:01:01.000001
Nov,Pontiac,Urban,Dec,Male,Single,Policy Holder,Sedan,20878,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,269458430,2023,2017-05-30 00:01:01.000001
Nov,Toyota,Urban,Nov,MALE,Married,Policy Holder,Sedan,91923,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,915427096,2023,2017-12-02 00:01:01.000001
Aug,Dodge,Urban,Aug,Male,Married,Third Party,Sedan,33032,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,916035636,2023,2016-09-19 00:01:01.000001
Nov,Pontiac,Urban,Nov,Male,Married,Policy Holder,Sedan,20334,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,3 to 4,Collision,0.0,557031266,2023,2016-06-02 00:01:01.000001
Oct,Pontiac,Urban,Oct,Female,Married,Third Party,Sedan,2226,400.0,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,295899618,2023,2017-03-07 00:01:01.000001
Dec,Accura,Urban,Jan,Male,Married,Policy Holder,Sedan,20385,400.0,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,568706543,2023,2017-09-01 00:01:01.000001
Jan,Toyota,Urban,Mar,Female,Married,Policy Holder,Sport,27901,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,525372435,2023,2018-07-27 00:01:01.000001
Jan,Toyota,Urban,Mar,Male,Married,Policy Holder,Sedan,19513,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,159429360,2023,2017-06-26 00:01:01.000001
Jul,Honda,Urban,Jul,Male,Married,Policy Holder,Sedan,25790,400.0,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,383251368,2023,2017-03-28 00:01:01.000001
Jul,Chevrolet,Urban,Jul,Male,Married,Policy Holder,Sport,23004,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,289838123,2023,2017-02-07 00:01:01.000001
Aug,Honda,Urban,Sep,Male,Married,Policy Holder,Sedan,36109,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,677912204,2023,2017-12-28 00:01:01.000001
Aug,Chevrolet,Rural,Aug,Male,Single,Policy Holder,Sedan,83905,400.0,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,852570599,2023,2016-04-18 00:01:01.000001
Aug,Honda,Urban,Aug,Male,Single,Third Party,Sedan,11067,400.0,2.0,more than 30,more than 30,1,25 and under,No,No,External,no change,1 vehicle,All Perils,0.0,545820939,2023,2022-06-12 00:01:01.000001
Sep,Pontiac,Urban,Sep,,Married,Policy Holder,Sedan,12768,400.0,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,266156911,2023,2017-09-10 00:01:01.000001
Sep,Pontiac,Urban,Sep,Male,Married,Policy Holder,Sedan,27274,400.0,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,615295117,2023,2016-08-01 00:01:01.000001
Sep,Toyota,Urban,Sep,Male,Single,Third Party,Sedan,34558,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,304580267,2023,2018-06-05 00:01:01.000001
Dec,Pontiac,Urban,Dec,Male,Married,Third Party,Sedan,27936,700.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,All Perils,0.0,999015300,2023,2016-07-26 00:01:01.000001
Nov,Pontiac,Urban,Nov,Male,Married,Third Party,Sedan,24893,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,103326679,2023,2017-01-14 00:01:01.000001
May,Pontiac,Urban,Jun,Male,Married,Policy Holder,Sport,25030,400.0,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,605733625,2023,2019-08-22 00:01:01.000001
May,Honda,Rural,May,Male,Single,Policy Holder,Sedan,27922,400.0,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,611836076,2023,2019-12-12 00:01:01.000001
May,Chevrolet,Urban,May,Female,Married,Policy Holder,Sport,49803,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,848184659,2023,2016-11-19 00:01:01.000001
Jun,Chevrolet,Urban,Jun,Male,Single,Third Party,Sedan,20619,400.0,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,110855495,2023,2017-10-03 00:01:01.000001
Jun,Ford,Urban,Jun,Male,Married,Third Party,Sport,58800,400.0,3.0,more than 30,more than 30,2 to 4,over 25,No,No,Internal,no change,1 vehicle,Liability,0.0,746053854,2023,2017-09-30 00:01:01.000001
